Subject,LRT,RRT,RTMax,Lacc,Racc,Bacc,PrevAcc,Block,SubTrial,Lstim,Rstim,Stim1,Stim2,S-Chord,CResp1,CResp2,Resp1,Resp2,R-Chord,RewardType,AfterRew,Rmapping,Trial 1,BadTime,Repeat,Async,ChordType,Useable,RewMag
14,852,1370,1370,1,1,1,1,3,10,Face1.jpg,Face6.jpg,1,6,16,r,o,4,7,47,U,0,1,0,0,0,0,SI,1,0
14,811,1793,1793,1,0,0,1,3,11,Face1.jpg,Face5.jpg,1,5,15,r,p,4,8,48,R,0,1,0,0,0,0,SC,0,90
14,1144,40,1144,1,0,0,0,3,12,Face3.jpg,Face7.jpg,3,7,37,w,i,2,6,26,U,1,1,0,1,0,0,SC,0,0
14,1140,1706,1706,1,1,1,0,3,13,Face2.jpg,Face6.jpg,2,6,26,e,o,3,7,37,R,0,1,0,0,0,0,SC,0,110
14,1036,1370,1370,1,1,1,1,3,14,Face1.jpg,Face6.jpg,1,6,16,r,o,4,7,47,U,1,1,0,0,0,0,SI,1,0
14,898,1432,1432,1,1,1,1,3,15,Face4.jpg,Face7.jpg,4,7,47,q,i,1,6,16,R,0,1,0,0,0,0,SI,1,60
14,905,1423,1423,1,1,1,1,3,16,Face1.jpg,Face6.jpg,1,6,16,r,o,4,7,47,U,1,1,0,0,0,0,SI,1,0
14,1136,1766,1766,1,1,1,1,3,17,Face2.jpg,Face6.jpg,2,6,26,e,o,3,7,37,R,0,1,0,0,0,0,SC,1,130
14,791,1197,1197,1,1,1,1,3,18,Face4.jpg,Face8.jpg,4,8,48,q,u,1,5,15,U,1,1,0,0,0,0,SC,1,0
14,974,1381,1381,1,1,1,1,3,19,Face1.jpg,Face6.jpg,1,6,16,r,o,4,7,47,U,0,1,0,0,0,0,SI,1,0
14,885,1547,1547,1,1,1,1,3,20,Face3.jpg,Face8.jpg,3,8,38,w,u,2,5,25,R,0,1,0,0,0,0,SI,1,110
14,1020,1394,1394,1,1,1,1,3,21,Face2.jpg,Face5.jpg,2,5,25,e,p,3,8,38,U,1,1,0,0,0,0,SI,1,0
14,1059,1801,1801,1,1,1,1,3,22,Face2.jpg,Face6.jpg,2,6,26,e,o,3,7,37,R,0,1,0,0,0,0,SC,1,140
14,1178,1520,1520,1,1,1,1,3,23,Face2.jpg,Face5.jpg,2,5,25,e,p,3,8,38,U,1,1,0,0,0,0,SI,1,0
14,833,1111,1111,1,1,1,1,3,24,Face4.jpg,Face8.jpg,4,8,48,q,u,1,5,15,U,0,1,0,0,0,0,SC,1,0
14,904,1214,1214,1,0,0,1,3,25,Face3.jpg,Face7.jpg,3,7,37,w,i,2,6,26,U,0,1,0,0,0,0,SC,0,0
14,1957,40,1957,1,0,0,0,3,26,Face3.jpg,Face8.jpg,3,8,38,w,u,2,5,25,R,0,1,0,1,0,0,SI,0,190
14,849,1383,1383,1,1,1,0,3,27,Face1.jpg,Face5.jpg,1,5,15,r,p,4,8,48,R,1,1,0,0,0,0,SC,0,180
14,1768,40,1768,1,0,0,1,3,28,Face4.jpg,Face8.jpg,4,8,48,q,u,1,5,15,U,1,1,0,1,0,0,SC,0,0
14,772,1467,1467,1,1,1,0,3,29,Face1.jpg,Face6.jpg,1,6,16,r,o,4,7,47,U,0,1,0,0,0,0,SI,0,0
14,859,40,859,1,0,0,1,3,30,Face4.jpg,Face7.jpg,4,7,47,q,i,1,6,16,R,0,1,0,1,0,0,SI,0,100
14,888,1326,1326,1,1,1,0,3,31,Face1.jpg,Face6.jpg,1,6,16,r,o,4,7,47,U,1,1,0,0,0,0,SI,0,0
14,847,1093,1093,1,1,1,1,3,32,Face4.jpg,Face8.jpg,4,8,48,q,u,1,5,15,U,0,1,0,0,0,0,SC,1,0
14,806,1100,1100,1,1,1,1,3,33,Face3.jpg,Face8.jpg,3,8,38,w,u,2,5,25,R,0,1,0,0,0,0,SI,1,170
14,765,1011,1011,1,1,1,1,3,34,Face4.jpg,Face8.jpg,4,8,48,q,u,1,5,15,U,1,1,0,0,0,0,SC,1,0
14,1332,1546,1546,1,0,0,1,3,35,Face1.jpg,Face6.jpg,1,6,16,r,o,4,7,47,U,0,1,0,0,0,0,SI,0,0
14,1168,1446,1446,1,1,1,0,3,36,Face2.jpg,Face5.jpg,2,5,25,e,p,3,8,38,U,0,1,0,0,0,0,SI,0,0
14,775,1053,1053,1,1,1,1,3,37,Face3.jpg,Face8.jpg,3,8,38,w,u,2,5,25,R,0,1,0,0,0,0,SI,1,170
14,654,884,884,1,1,1,1,3,38,Face4.jpg,Face8.jpg,4,8,48,q,u,1,5,15,U,1,1,0,0,0,0,SC,1,0
14,1253,1611,1611,1,1,1,1,3,39,Face1.jpg,Face5.jpg,1,5,15,r,p,4,8,48,R,0,1,0,0,0,0,SC,1,100
14,1148,1634,1634,1,1,1,1,3,40,Face2.jpg,Face6.jpg,2,6,26,e,o,3,7,37,R,1,1,0,0,0,0,SC,1,100
14,835,1017,1017,1,1,1,1,3,41,Face4.jpg,Face8.jpg,4,8,48,q,u,1,5,15,U,1,1,0,0,0,0,SC,1,0
14,842,1200,1200,1,0,0,1,3,42,Face1.jpg,Face5.jpg,1,5,15,r,p,4,8,48,R,0,1,0,0,0,0,SC,0,90
14,1271,1805,1805,1,1,1,0,3,43,Face2.jpg,Face5.jpg,2,5,25,e,p,3,8,38,U,1,1,0,0,0,0,SI,0,0
14,878,1300,1300,1,0,0,1,3,44,Face1.jpg,Face5.jpg,1,5,15,r,p,4,8,48,R,0,1,0,0,0,0,SC,0,170
14,1066,1473,1473,1,1,1,0,3,45,Face2.jpg,Face5.jpg,2,5,25,e,p,3,8,38,U,1,1,0,0,0,0,SI,0,0
14,962,1496,1496,1,1,1,1,3,46,Face2.jpg,Face6.jpg,2,6,26,e,o,3,7,37,R,0,1,0,0,0,0,SC,1,80
14,825,1199,1199,1,1,1,1,3,47,Face2.jpg,Face5.jpg,2,5,25,e,p,3,8,38,U,1,1,0,0,0,0,SI,1,0
14,720,934,934,1,1,1,1,3,48,Face4.jpg,Face8.jpg,4,8,48,q,u,1,5,15,U,0,1,0,0,0,0,SC,1,0
14,887,1533,1533,1,1,1,1,3,49,Face2.jpg,Face5.jpg,2,5,25,e,p,3,8,38,U,0,1,0,0,0,0,SI,1,0
14,894,1364,1364,1,1,1,1,3,50,Face3.jpg,Face7.jpg,3,7,37,w,i,2,6,26,U,0,1,0,0,0,0,SC,1,0
14,949,1467,1467,1,1,1,1,3,51,Face2.jpg,Face5.jpg,2,5,25,e,p,3,8,38,U,0,1,0,0,0,0,SI,1,0
14,908,1410,1410,1,1,1,1,3,52,Face2.jpg,Face6.jpg,2,6,26,e,o,3,7,37,R,0,1,0,0,0,0,SC,1,190
14,867,1209,1209,1,1,1,1,3,53,Face1.jpg,Face5.jpg,1,5,15,r,p,4,8,48,R,1,1,0,0,0,0,SC,1,60
14,810,1424,1424,1,1,1,1,3,54,Face2.jpg,Face6.jpg,2,6,26,e,o,3,7,37,R,1,1,0,0,0,0,SC,1,60
14,721,1303,1303,1,1,1,1,3,55,Face1.jpg,Face6.jpg,1,6,16,r,o,4,7,47,U,1,1,0,0,0,0,SI,1,0
14,952,1534,1534,0,1,0,1,3,56,Face2.jpg,Face5.jpg,2,5,25,e,p,3,8,38,U,0,1,0,0,0,0,SI,0,0
14,1268,1770,1770,1,0,0,0,3,57,Face1.jpg,Face5.jpg,1,5,15,r,p,4,8,48,R,0,1,0,0,0,0,SC,0,50
14,849,1543,1543,1,1,1,0,3,58,Face2.jpg,Face6.jpg,2,6,26,e,o,3,7,37,R,1,1,0,0,0,0,SC,0,80
14,1528,40,1528,1,0,0,1,3,59,Face2.jpg,Face5.jpg,2,5,25,e,p,3,8,38,U,1,1,0,1,0,0,SI,0,0
14,1589,40,1589,1,0,0,0,3,60,Face3.jpg,Face7.jpg,3,7,37,w,i,2,6,26,U,0,1,0,1,0,0,SC,0,0
14,962,1784,1784,1,1,1,0,3,61,Face4.jpg,Face7.jpg,4,7,47,q,i,1,6,16,R,0,1,0,0,0,0,SI,0,200
14,976,1334,1334,1,1,1,1,4,1,Face3.jpg,Face8.jpg,3,8,38,w,u,2,5,25,R,1,1,1,0,0,0,SI,0,190
14,855,1261,1261,1,0,0,1,4,2,Face3.jpg,Face7.jpg,3,7,37,w,i,2,6,26,U,1,1,0,0,0,0,SC,0,0
14,1331,1689,1689,1,1,1,0,4,3,Face2.jpg,Face5.jpg,2,5,25,e,p,3,8,38,U,0,1,0,0,0,0,SI,0,0
14,986,1359,1359,1,1,1,1,4,4,Face2.jpg,Face6.jpg,2,6,26,e,o,3,7,37,R,0,1,0,0,0,0,SC,1,140
14,1024,1462,1462,1,1,1,1,4,5,Face1.jpg,Face6.jpg,1,6,16,r,o,4,7,47,U,1,1,0,0,0,0,SI,1,0
14,1271,1725,1725,1,1,1,1,4,6,Face2.jpg,Face6.jpg,2,6,26,e,o,3,7,37,R,0,1,0,0,0,0,SC,1,120
14,1038,1348,1348,1,1,1,1,4,7,Face3.jpg,Face8.jpg,3,8,38,w,u,2,5,25,R,1,1,0,0,0,0,SI,1,150
14,869,1435,1435,1,1,1,1,4,8,Face2.jpg,Face5.jpg,2,5,25,e,p,3,8,38,U,1,1,0,0,0,0,SI,1,0
14,924,1186,1186,1,1,1,1,4,9,Face4.jpg,Face8.jpg,4,8,48,q,u,1,5,15,U,0,1,0,0,0,0,SC,1,0
14,947,1433,1433,1,0,0,1,4,10,Face1.jpg,Face5.jpg,1,5,15,r,p,4,8,48,R,0,1,0,0,0,0,SC,0,100
14,880,1174,1174,1,1,1,0,4,11,Face3.jpg,Face8.jpg,3,8,38,w,u,2,5,25,R,1,1,0,0,0,0,SI,0,170
14,919,1341,1341,1,1,1,1,4,12,Face4.jpg,Face7.jpg,4,7,47,q,i,1,6,16,R,1,1,0,0,0,0,SI,1,130
14,942,1252,1252,1,1,1,1,4,13,Face1.jpg,Face5.jpg,1,5,15,r,p,4,8,48,R,1,1,0,0,0,0,SC,1,90
14,965,1307,1307,1,1,1,1,4,14,Face2.jpg,Face6.jpg,2,6,26,e,o,3,7,37,R,1,1,0,0,0,0,SC,1,120
14,892,1154,1154,1,1,1,1,4,15,Face1.jpg,Face5.jpg,1,5,15,r,p,4,8,48,R,1,1,0,0,0,0,SC,1,190
14,834,1289,1289,1,1,1,1,4,16,Face1.jpg,Face6.jpg,1,6,16,r,o,4,7,47,U,1,1,0,0,0,0,SI,1,0
14,905,1232,1232,1,0,0,1,4,17,Face3.jpg,Face7.jpg,3,7,37,w,i,2,6,26,U,0,1,0,0,0,0,SC,0,0
14,982,1228,1228,1,1,1,0,4,18,Face1.jpg,Face5.jpg,1,5,15,r,p,4,8,48,R,0,1,0,0,0,0,SC,0,70
14,909,1155,1155,1,1,1,1,4,19,Face4.jpg,Face8.jpg,4,8,48,q,u,1,5,15,U,1,1,0,0,0,0,SC,1,0
14,1252,1850,1850,1,1,1,1,4,20,Face3.jpg,Face8.jpg,3,8,38,w,u,2,5,25,R,0,1,0,0,0,0,SI,1,80
14,811,1201,1201,1,1,1,1,4,21,Face1.jpg,Face6.jpg,1,6,16,r,o,4,7,47,U,1,1,0,0,0,0,SI,1,0
14,1170,1800,1800,1,1,1,1,4,22,Face2.jpg,Face6.jpg,2,6,26,e,o,3,7,37,R,0,1,0,0,0,0,SC,1,190
14,748,959,959,1,1,1,1,4,23,Face4.jpg,Face8.jpg,4,8,48,q,u,1,5,15,U,1,1,0,0,0,0,SC,1,0
14,704,934,934,1,0,0,1,4,24,Face3.jpg,Face7.jpg,3,7,37,w,i,2,6,26,U,0,1,0,0,0,0,SC,0,0
14,845,995,995,1,1,1,0,4,25,Face4.jpg,Face8.jpg,4,8,48,q,u,1,5,15,U,0,1,0,0,0,0,SC,0,0
14,788,1178,1178,1,1,1,1,4,26,Face3.jpg,Face7.jpg,3,7,37,w,i,2,6,26,U,0,1,0,0,0,0,SC,1,0
14,875,1313,1313,1,1,1,1,4,27,Face1.jpg,Face5.jpg,1,5,15,r,p,4,8,48,R,0,1,0,0,0,0,SC,1,60
14,706,1160,1160,1,0,0,1,4,28,Face3.jpg,Face7.jpg,3,7,37,w,i,2,6,26,U,1,1,0,0,0,0,SC,0,0
14,1486,1748,1748,1,1,1,0,4,29,Face2.jpg,Face6.jpg,2,6,26,e,o,3,7,37,R,0,1,0,0,0,0,SC,0,180
14,1301,1611,1611,1,1,1,1,4,30,Face3.jpg,Face7.jpg,3,7,37,w,i,2,6,26,U,1,1,0,0,0,0,SC,1,0
14,1404,1698,1698,1,1,1,1,4,31,Face2.jpg,Face6.jpg,2,6,26,e,o,3,7,37,R,0,1,0,0,0,0,SC,1,180
14,1397,1549,1549,1,1,1,1,5,1,Face4.jpg,Face8.jpg,4,8,48,q,u,1,5,15,U,1,1,1,0,0,0,SC,0,0
14,620,1026,1026,1,1,1,1,5,2,Face3.jpg,Face8.jpg,3,8,38,w,u,2,5,25,R,0,1,0,0,0,0,SI,1,180
14,1011,1433,1433,1,0,0,1,5,3,Face2.jpg,Face5.jpg,2,5,25,e,p,3,8,38,U,1,1,0,0,0,0,SI,0,0
14,592,1192,1192,1,1,1,0,5,4,Face4.jpg,Face7.jpg,4,7,47,q,i,1,6,16,R,0,1,0,0,0,0,SI,0,50
14,887,1293,1293,1,1,1,1,5,5,Face1.jpg,Face6.jpg,1,6,16,r,o,4,7,47,U,1,1,0,0,0,0,SI,1,0
14,734,1092,1092,1,1,1,1,5,6,Face3.jpg,Face8.jpg,3,8,38,w,u,2,5,25,R,0,1,0,0,0,0,SI,1,90
14,1301,1787,1787,1,1,1,1,5,7,Face2.jpg,Face5.jpg,2,5,25,e,p,3,8,38,U,1,1,0,0,0,0,SI,1,0
14,780,1266,1266,1,1,1,1,5,8,Face3.jpg,Face7.jpg,3,7,37,w,i,2,6,26,U,0,1,0,0,0,0,SC,1,0
14,962,1657,1657,1,1,1,1,5,9,Face2.jpg,Face5.jpg,2,5,25,e,p,3,8,38,U,0,1,0,0,0,0,SI,1,0
14,809,1167,1167,1,1,1,1,5,10,Face1.jpg,Face6.jpg,1,6,16,r,o,4,7,47,U,0,1,0,0,0,0,SI,1,0
14,960,1733,1733,1,1,1,1,5,11,Face2.jpg,Face5.jpg,2,5,25,e,p,3,8,38,U,0,1,0,0,0,0,SI,1,0
14,711,956,956,1,1,1,1,5,12,Face4.jpg,Face8.jpg,4,8,48,q,u,1,5,15,U,0,1,0,0,0,0,SC,1,0
14,1021,1443,1443,0,1,0,1,5,13,Face3.jpg,Face7.jpg,3,7,37,w,i,2,6,26,U,0,1,0,0,0,0,SC,0,0
14,906,1136,1136,1,1,1,0,5,14,Face3.jpg,Face8.jpg,3,8,38,w,u,2,5,25,R,0,1,0,0,0,0,SI,0,200
14,817,967,967,1,1,1,1,5,15,Face4.jpg,Face8.jpg,4,8,48,q,u,1,5,15,U,1,1,0,0,0,0,SC,1,0
14,1656,40,1656,1,0,0,1,5,16,Face1.jpg,Face6.jpg,1,6,16,r,o,4,7,47,U,0,1,0,1,0,0,SI,0,0
14,1365,1627,1627,1,1,1,0,5,17,Face2.jpg,Face5.jpg,2,5,25,e,p,3,8,38,U,0,1,0,0,0,0,SI,0,0
14,892,1250,1250,1,1,1,1,5,18,Face3.jpg,Face7.jpg,3,7,37,w,i,2,6,26,U,0,1,0,0,0,0,SC,1,0
14,931,1161,1161,1,1,1,1,5,19,Face3.jpg,Face8.jpg,3,8,38,w,u,2,5,25,R,0,1,0,0,0,0,SI,1,100
14,986,1264,1264,1,1,1,1,5,20,Face1.jpg,Face5.jpg,1,5,15,r,p,4,8,48,R,1,1,0,0,0,0,SC,1,140
14,993,1591,1591,1,1,1,1,5,21,Face2.jpg,Face6.jpg,2,6,26,e,o,3,7,37,R,1,1,0,0,0,0,SC,1,100
14,791,974,974,1,1,1,1,5,22,Face4.jpg,Face8.jpg,4,8,48,q,u,1,5,15,U,1,1,0,0,0,0,SC,1,0
14,1022,1188,1188,1,1,1,1,5,23,Face3.jpg,Face8.jpg,3,8,38,w,u,2,5,25,R,0,1,0,0,0,0,SI,1,110
14,1045,1563,1563,1,1,1,1,5,24,Face2.jpg,Face6.jpg,2,6,26,e,o,3,7,37,R,1,1,0,0,0,0,SC,1,70
14,780,962,962,1,1,1,1,5,25,Face4.jpg,Face8.jpg,4,8,48,q,u,1,5,15,U,1,1,0,0,0,0,SC,1,0
14,883,1193,1193,1,1,1,1,5,26,Face2.jpg,Face6.jpg,2,6,26,e,o,3,7,37,R,0,1,0,0,0,0,SC,1,60
14,778,1424,1424,1,1,1,1,5,27,Face4.jpg,Face7.jpg,4,7,47,q,i,1,6,16,R,1,1,0,0,0,0,SI,1,70
14,817,1271,1271,1,1,1,1,5,28,Face1.jpg,Face6.jpg,1,6,16,r,o,4,7,47,U,1,1,0,0,0,0,SI,1,0
14,1160,1614,1614,1,1,1,1,5,29,Face2.jpg,Face5.jpg,2,5,25,e,p,3,8,38,U,0,1,0,0,0,0,SI,1,0
14,607,773,773,1,1,1,1,5,30,Face4.jpg,Face8.jpg,4,8,48,q,u,1,5,15,U,0,1,0,0,0,0,SC,1,0
14,902,1196,1196,1,1,1,1,5,31,Face3.jpg,Face7.jpg,3,7,37,w,i,2,6,26,U,0,1,0,0,0,0,SC,1,0
14,861,1187,1187,1,1,1,1,5,32,Face1.jpg,Face6.jpg,1,6,16,r,o,4,7,47,U,0,1,0,0,0,0,SI,1,0
14,1028,1594,1594,1,1,1,1,5,33,Face1.jpg,Face5.jpg,1,5,15,r,p,4,8,48,R,0,1,0,0,0,0,SC,1,100
14,731,1137,1137,1,1,1,1,5,34,Face3.jpg,Face7.jpg,3,7,37,w,i,2,6,26,U,1,1,0,0,0,0,SC,1,0
14,786,1160,1160,1,1,1,1,5,35,Face3.jpg,Face8.jpg,3,8,38,w,u,2,5,25,R,0,1,0,0,0,0,SI,1,160
14,745,895,895,1,1,1,1,5,36,Face4.jpg,Face8.jpg,4,8,48,q,u,1,5,15,U,1,1,0,0,0,0,SC,1,0
14,976,1286,1286,1,1,1,1,5,37,Face2.jpg,Face5.jpg,2,5,25,e,p,3,8,38,U,0,1,0,0,0,0,SI,1,0
14,951,1597,1597,1,1,1,1,5,38,Face1.jpg,Face6.jpg,1,6,16,r,o,4,7,47,U,0,1,0,0,0,0,SI,1,0
14,670,1124,1124,1,1,1,1,5,39,Face4.jpg,Face7.jpg,4,7,47,q,i,1,6,16,R,0,1,0,0,0,0,SI,1,120
14,773,1083,1083,1,1,1,1,5,40,Face3.jpg,Face7.jpg,3,7,37,w,i,2,6,26,U,1,1,0,0,0,0,SC,1,0
14,924,1250,1250,1,1,1,1,5,41,Face2.jpg,Face5.jpg,2,5,25,e,p,3,8,38,U,0,1,0,0,0,0,SI,1,0
14,994,1401,1401,1,1,1,1,5,42,Face2.jpg,Face6.jpg,2,6,26,e,o,3,7,37,R,0,1,0,0,0,0,SC,1,150
14,841,1167,1167,1,1,1,1,5,43,Face1.jpg,Face6.jpg,1,6,16,r,o,4,7,47,U,1,1,0,0,0,0,SI,1,0
14,848,1286,1286,0,1,0,1,5,44,Face1.jpg,Face5.jpg,1,5,15,r,p,4,8,48,R,0,1,0,0,0,0,SC,0,80
14,1085,1366,1366,1,1,1,0,5,45,Face1.jpg,Face6.jpg,1,6,16,r,o,4,7,47,U,1,1,0,0,0,0,SI,0,0
14,1076,1322,1322,1,1,1,1,5,46,Face2.jpg,Face5.jpg,2,5,25,e,p,3,8,38,U,0,1,0,0,0,0,SI,1,0
14,699,913,913,1,1,1,1,5,47,Face4.jpg,Face8.jpg,4,8,48,q,u,1,5,15,U,0,1,0,0,0,0,SC,1,0
14,882,1224,1224,1,1,1,1,5,48,Face3.jpg,Face8.jpg,3,8,38,w,u,2,5,25,R,0,1,0,0,0,0,SI,1,110
14,921,1263,1263,1,1,1,1,5,49,Face1.jpg,Face5.jpg,1,5,15,r,p,4,8,48,R,1,1,0,0,0,0,SC,1,160
14,768,1030,1030,1,0,0,1,5,50,Face3.jpg,Face7.jpg,3,7,37,w,i,2,6,26,U,1,1,0,0,0,0,SC,0,0
14,957,1331,1331,1,1,1,0,5,51,Face1.jpg,Face5.jpg,1,5,15,r,p,4,8,48,R,0,1,0,0,0,0,SC,0,120
14,1257,1711,1711,1,1,1,1,6,1,Face1.jpg,Face5.jpg,1,5,15,r,p,4,8,48,R,1,1,1,0,1,0,SC,0,150
14,1264,1638,1638,1,1,1,1,6,2,Face2.jpg,Face6.jpg,2,6,26,e,o,3,7,37,R,1,1,0,0,0,0,SC,1,90
14,646,892,892,1,1,1,1,6,3,Face4.jpg,Face8.jpg,4,8,48,q,u,1,5,15,U,1,1,0,0,0,0,SC,1,0
14,797,1219,1219,1,1,1,1,6,4,Face1.jpg,Face5.jpg,1,5,15,r,p,4,8,48,R,0,1,0,0,0,0,SC,1,120
14,804,986,986,1,0,0,1,6,5,Face3.jpg,Face7.jpg,3,7,37,w,i,2,6,26,U,1,1,0,0,0,0,SC,0,0
14,801,935,935,1,1,1,0,6,6,Face4.jpg,Face8.jpg,4,8,48,q,u,1,5,15,U,0,1,0,0,0,0,SC,0,0
14,968,1198,1198,1,1,1,1,6,7,Face2.jpg,Face5.jpg,2,5,25,e,p,3,8,38,U,0,1,0,0,0,0,SI,1,0
14,847,40,847,0,0,0,1,6,8,Face2.jpg,Face6.jpg,2,6,26,e,o,3,7,37,R,0,1,0,1,0,0,SC,0,60
14,876,1010,1010,1,1,1,0,6,9,Face1.jpg,Face5.jpg,1,5,15,r,p,4,8,48,R,1,1,0,0,0,0,SC,0,70
14,883,1097,1097,1,1,1,1,6,10,Face3.jpg,Face7.jpg,3,7,37,w,i,2,6,26,U,1,1,0,0,0,0,SC,1,0
14,762,1200,1200,1,1,1,1,6,11,Face1.jpg,Face6.jpg,1,6,16,r,o,4,7,47,U,0,1,0,0,0,0,SI,1,0
14,705,887,887,1,1,1,1,6,12,Face4.jpg,Face8.jpg,4,8,48,q,u,1,5,15,U,0,1,0,0,0,0,SC,1,0
14,1272,1566,1566,1,1,1,1,6,13,Face2.jpg,Face5.jpg,2,5,25,e,p,3,8,38,U,0,1,0,0,0,0,SI,1,0
14,975,1205,1205,1,0,0,1,6,14,Face3.jpg,Face7.jpg,3,7,37,w,i,2,6,26,U,0,1,0,0,0,0,SC,0,0
14,971,1425,1425,1,1,1,0,6,15,Face2.jpg,Face6.jpg,2,6,26,e,o,3,7,37,R,0,1,0,0,0,0,SC,0,120
14,834,1464,1464,1,1,1,1,6,16,Face4.jpg,Face7.jpg,4,7,47,q,i,1,6,16,R,1,1,0,0,0,0,SI,1,140
14,841,991,991,1,1,1,1,6,17,Face4.jpg,Face8.jpg,4,8,48,q,u,1,5,15,U,1,1,0,0,0,0,SC,1,0
14,736,1190,1190,1,1,1,1,6,18,Face4.jpg,Face7.jpg,4,7,47,q,i,1,6,16,R,0,1,0,0,0,0,SI,1,200
14,983,1325,1325,1,1,1,1,6,19,Face4.jpg,Face8.jpg,4,8,48,q,u,1,5,15,U,1,1,0,0,0,0,SC,1,0
14,878,1236,1236,1,1,1,1,6,20,Face1.jpg,Face6.jpg,1,6,16,r,o,4,7,47,U,0,1,0,0,0,0,SI,1,0
14,661,1131,1131,1,1,1,1,6,21,Face4.jpg,Face7.jpg,4,7,47,q,i,1,6,16,R,0,1,0,0,0,0,SI,1,200
14,844,1474,1474,1,1,1,1,6,22,Face2.jpg,Face6.jpg,2,6,26,e,o,3,7,37,R,1,1,0,0,0,0,SC,1,60
14,1027,1753,1753,1,1,1,1,6,23,Face3.jpg,Face8.jpg,3,8,38,w,u,2,5,25,R,1,1,0,0,0,0,SI,1,140
14,1114,1792,1792,1,1,1,1,6,24,Face3.jpg,Face7.jpg,3,7,37,w,i,2,6,26,U,1,1,0,0,0,0,SC,1,0
14,961,1143,1143,1,1,1,1,6,25,Face1.jpg,Face5.jpg,1,5,15,r,p,4,8,48,R,0,1,0,0,0,0,SC,1,50
14,712,1070,1070,1,1,1,1,6,26,Face1.jpg,Face6.jpg,1,6,16,r,o,4,7,47,U,1,1,0,0,0,0,SI,1,0
14,927,1173,1173,1,1,1,1,6,27,Face1.jpg,Face5.jpg,1,5,15,r,p,4,8,48,R,0,1,0,0,0,0,SC,1,130
14,1270,1772,1772,1,1,1,1,6,28,Face2.jpg,Face5.jpg,2,5,25,e,p,3,8,38,U,1,1,0,0,0,0,SI,1,0
14,1037,1427,1427,1,1,1,1,6,29,Face1.jpg,Face5.jpg,1,5,15,r,p,4,8,48,R,0,1,0,0,0,0,SC,1,200
14,772,938,938,1,1,1,1,6,30,Face4.jpg,Face8.jpg,4,8,48,q,u,1,5,15,U,1,1,0,0,0,0,SC,1,0
14,794,1409,1409,1,1,1,1,6,31,Face3.jpg,Face7.jpg,3,7,37,w,i,2,6,26,U,0,1,0,0,0,0,SC,1,0
14,961,1432,1432,1,1,1,1,6,32,Face4.jpg,Face7.jpg,4,7,47,q,i,1,6,16,R,0,1,0,0,0,0,SI,1,150
14,1048,40,1048,1,0,0,1,6,33,Face2.jpg,Face6.jpg,2,6,26,e,o,3,7,37,R,1,1,0,1,0,0,SC,0,180
14,693,907,907,1,1,1,0,6,34,Face4.jpg,Face8.jpg,4,8,48,q,u,1,5,15,U,1,1,0,0,0,0,SC,0,0
14,732,1298,1298,1,1,1,1,6,35,Face1.jpg,Face6.jpg,1,6,16,r,o,4,7,47,U,0,1,0,0,0,0,SI,1,0
14,627,1081,1081,1,1,1,1,6,36,Face4.jpg,Face7.jpg,4,7,47,q,i,1,6,16,R,0,1,0,0,0,0,SI,1,200
14,854,1180,1180,1,1,1,1,7,1,Face4.jpg,Face7.jpg,4,7,47,q,i,1,6,16,R,1,1,1,0,1,0,SI,0,170
14,861,1011,1011,1,1,1,1,7,2,Face4.jpg,Face8.jpg,4,8,48,q,u,1,5,15,U,1,1,0,0,0,0,SC,1,0
14,708,1289,1289,1,1,1,1,7,3,Face3.jpg,Face8.jpg,3,8,38,w,u,2,5,25,R,0,1,0,0,0,0,SI,1,90
14,1018,1200,1200,1,1,1,1,7,4,Face1.jpg,Face5.jpg,1,5,15,r,p,4,8,48,R,1,1,0,0,0,0,SC,1,160
14,929,1415,1415,1,1,1,1,7,5,Face2.jpg,Face6.jpg,2,6,26,e,o,3,7,37,R,1,1,0,0,0,0,SC,1,70
14,792,1246,1246,1,0,0,1,7,6,Face3.jpg,Face7.jpg,3,7,37,w,i,2,6,26,U,1,1,0,0,0,0,SC,0,0
14,804,1226,1226,1,1,1,0,7,7,Face1.jpg,Face6.jpg,1,6,16,r,o,4,7,47,U,0,1,0,0,0,0,SI,0,0
14,795,1697,1697,1,1,1,1,7,8,Face4.jpg,Face7.jpg,4,7,47,q,i,1,6,16,R,0,1,0,0,0,0,SI,1,160
14,898,1352,1352,1,1,1,1,7,9,Face2.jpg,Face6.jpg,2,6,26,e,o,3,7,37,R,1,1,0,0,0,0,SC,1,200
14,777,1151,1151,1,1,1,1,7,10,Face3.jpg,Face7.jpg,3,7,37,w,i,2,6,26,U,1,1,0,0,0,0,SC,1,0
14,1088,1622,1622,1,1,1,1,7,11,Face2.jpg,Face6.jpg,2,6,26,e,o,3,7,37,R,0,1,0,0,0,0,SC,1,70
14,727,1021,1021,1,1,1,1,7,12,Face3.jpg,Face7.jpg,3,7,37,w,i,2,6,26,U,1,1,0,0,0,0,SC,1,0
14,670,1220,1220,1,1,1,1,7,13,Face3.jpg,Face8.jpg,3,8,38,w,u,2,5,25,R,0,1,0,0,0,0,SI,1,190
14,677,1051,1051,1,1,1,1,7,14,Face4.jpg,Face7.jpg,4,7,47,q,i,1,6,16,R,1,1,0,0,0,0,SI,1,70
