Subject,Sex,Group,Rmapping,CB,RTL,RTR,RTMax,Asynchrony,AccL,AccR,Bacc,Block,Trial, F1,Face2,R1,R2,Chord,CResp1,CResp2,RewardType,ChordType,Rewarded,Code,PrevReward,AfterReward,Practiced,PrevAcc,GoodFast,Repeats,Useable,Qchord,QRecall,QRespQ,Composite Awareness
1,2,1,1,1,1005,1011,1011,6,1,1,1,4,15,Face4.jpg,Face8.jpg,4,8,48,r,p,U,SC,0,11,1,1,1,1,1,0,1,,,0,1
1,2,1,1,1,1284,1277,1284,7,1,1,1,4,16,Face2.jpg,Face8.jpg,2,8,28,w,p,R,SI,1,11,0,0,1,1,1,0,1,,,0,1
1,2,1,1,1,1035,1041,1041,6,1,1,1,4,17,Face4.jpg,Face7.jpg,4,7,47,r,o,R,SI,1,11,1,1,1,1,1,0,1,,,0,1
1,2,1,1,1,1282,1288,1288,6,1,1,1,4,18,Face3.jpg,Face5.jpg,3,5,35,e,u,U,SI,0,11,1,1,1,1,1,0,1,,,0,1
1,2,1,1,1,1145,1151,1151,6,1,1,1,4,19,Face4.jpg,Face8.jpg,4,8,48,r,p,U,SC,0,11,0,0,1,1,1,0,1,,,0,1
1,2,1,1,1,1424,1414,1424,10,1,1,1,4,20,Face3.jpg,Face5.jpg,3,5,35,e,u,U,SI,0,11,0,0,1,1,1,0,1,,,0,1
1,2,1,1,1,1527,1549,1549,22,1,1,1,4,21,Face2.jpg,Face8.jpg,2,8,28,w,p,R,SI,1,11,0,0,1,1,1,0,1,,,0,1
1,2,1,1,1,1454,1447,1454,7,1,1,1,4,22,Face4.jpg,Face8.jpg,4,8,48,r,p,U,SC,0,11,1,1,1,1,1,0,1,,,0,1
1,2,1,1,1,1253,1245,1253,8,1,1,1,4,23,Face2.jpg,Face8.jpg,2,8,28,w,p,R,SI,1,11,0,0,1,1,1,0,1,,,0,1
1,2,1,1,1,1068,1074,1074,6,1,1,1,4,24,Face1.jpg,Face5.jpg,1,5,15,q,u,R,SC,1,11,1,1,1,1,1,0,1,,,0,1
1,2,1,1,1,1122,1116,1122,6,1,1,1,4,25,Face4.jpg,Face7.jpg,4,7,47,r,o,R,SI,1,11,1,1,1,1,1,0,1,,,0,1
1,2,1,1,1,1305,1327,1327,22,1,1,1,4,26,Face2.jpg,Face7.jpg,2,7,27,w,o,U,M,0,11,1,1,1,1,1,0,1,,,0,1
1,2,1,1,1,848,838,848,10,1,1,1,4,27,Face4.jpg,Face8.jpg,4,8,48,r,p,U,SC,0,11,0,0,1,1,1,0,1,,,0,1
1,2,1,1,1,1191,1213,1213,22,1,1,1,4,28,Face2.jpg,Face7.jpg,2,7,27,w,o,U,M,0,11,0,0,1,1,1,0,1,,,0,1
1,2,1,1,1,1310,1332,1332,22,1,1,1,4,29,Face3.jpg,Face5.jpg,3,5,35,e,u,U,SI,0,11,0,0,1,1,1,0,1,,,0,1
1,2,1,1,1,1253,1227,1253,26,1,1,1,4,30,Face4.jpg,Face8.jpg,4,8,48,r,p,U,SC,0,11,0,0,1,1,1,0,1,,,0,1
1,2,1,1,1,956,949,956,7,1,1,1,4,31,Face4.jpg,Face7.jpg,4,7,47,r,o,R,SI,1,11,0,0,1,1,1,0,1,,,0,1
1,2,1,1,1,1235,1257,1257,22,1,1,1,4,32,Face3.jpg,Face5.jpg,3,5,35,e,u,U,SI,0,11,1,1,1,1,1,0,1,,,0,1
1,2,1,1,1,1130,1136,1136,6,1,1,1,4,33,Face2.jpg,Face8.jpg,2,8,28,w,p,R,SI,1,11,0,0,1,1,1,0,1,,,0,1
1,2,1,1,1,1169,1111,1169,58,1,1,1,4,34,Face1.jpg,Face6.jpg,1,6,16,q,i,U,SI,0,11,1,1,1,1,1,0,1,,,0,1
1,2,1,1,1,1560,1566,1566,6,1,1,1,4,35,Face2.jpg,Face8.jpg,2,8,28,w,p,R,SI,1,11,0,0,1,1,1,0,1,,,0,1
1,2,1,1,1,1231,1237,1237,6,1,1,1,4,36,Face4.jpg,Face7.jpg,4,7,47,r,o,R,SI,1,11,1,1,1,1,1,0,1,,,0,1
1,2,1,1,1,1075,1065,1075,10,1,1,0,5,1,Face4.jpg,Face8.jpg,4,8,48,r,p,U,SC,0,11,1,1,1,1,1,0,0,,,0,1
1,2,1,1,1,970,976,976,6,1,1,1,5,2,Face4.jpg,Face7.jpg,4,7,47,r,o,R,SI,1,11,0,0,1,0,1,0,1,,,0,1
1,2,1,1,1,1072,1063,1072,9,1,1,1,5,3,Face1.jpg,Face5.jpg,1,5,15,q,u,R,SC,1,11,1,1,1,1,1,0,1,,,0,1
1,2,1,1,1,1223,1217,1223,6,1,1,1,5,4,Face3.jpg,Face6.jpg,3,6,36,e,i,R,M,1,11,1,1,1,1,1,0,1,,,0,1
1,2,1,1,1,1118,1124,1124,6,1,1,1,5,5,Face3.jpg,Face5.jpg,3,5,35,e,u,U,SI,0,11,1,1,1,1,1,0,1,,,0,1
1,2,1,1,1,1477,1499,1499,22,1,1,1,5,6,Face3.jpg,Face6.jpg,3,6,36,e,i,R,M,1,11,0,0,1,1,1,0,1,,,0,1
1,2,1,1,1,1342,1330,1342,12,1,1,1,5,7,Face1.jpg,Face5.jpg,1,5,15,q,u,R,SC,1,11,1,1,1,1,1,0,1,,,0,1
1,2,1,1,1,1299,1305,1305,6,1,1,1,5,8,Face2.jpg,Face8.jpg,2,8,28,w,p,R,SI,1,11,1,1,1,1,1,0,1,,,0,1
1,2,1,1,1,1002,976,1002,26,1,1,1,5,9,Face1.jpg,Face5.jpg,1,5,15,q,u,R,SC,1,11,1,1,1,1,1,0,1,,,0,1
1,2,1,1,1,1201,1191,1201,10,1,1,1,5,10,Face4.jpg,Face7.jpg,4,7,47,r,o,R,SI,1,11,1,1,1,1,1,0,1,,,0,1
1,2,1,1,1,1114,1102,1114,12,1,1,1,5,11,Face1.jpg,Face6.jpg,1,6,16,q,i,U,SI,0,11,1,1,1,1,1,0,1,,,0,1
1,2,1,1,1,1023,1015,1023,8,1,1,1,5,12,Face4.jpg,Face8.jpg,4,8,48,r,p,U,SC,0,11,0,0,1,1,1,0,1,,,0,1
1,2,1,1,1,1478,1468,1478,10,1,1,1,5,13,Face1.jpg,Face5.jpg,1,5,15,q,u,R,SC,1,11,0,0,1,1,1,0,1,,,0,1
1,2,1,1,1,941,931,941,10,1,1,1,5,14,Face1.jpg,Face6.jpg,1,6,16,q,i,U,SI,0,11,1,1,1,1,1,0,1,,,0,1
1,2,1,1,1,1620,1613,1620,7,1,1,1,5,15,Face3.jpg,Face5.jpg,3,5,35,e,u,U,SI,0,11,0,0,1,1,1,0,1,,,0,1
1,2,1,1,1,0,40,40,,0,0,0,5,16,Face2.jpg,Face7.jpg,2,7,27,w,o,U,M,0,11,0,0,1,1,0,0,0,,,0,1
1,2,1,1,1,999,973,999,26,1,0,0,5,17,Face4.jpg,Face7.jpg,4,7,47,r,o,R,SI,1,11,0,0,1,0,1,0,0,,,0,1
1,2,1,1,1,996,970,996,26,1,1,1,5,18,Face1.jpg,Face6.jpg,1,6,16,q,i,U,SI,0,11,1,1,1,0,1,0,1,,,0,1
1,2,1,1,1,1130,1123,1130,7,1,1,1,5,19,Face2.jpg,Face8.jpg,2,8,28,w,p,R,SI,1,11,0,0,1,1,1,0,1,,,0,1
1,2,1,1,1,994,984,994,10,1,1,1,5,20,Face1.jpg,Face5.jpg,1,5,15,q,u,R,SC,1,11,1,1,1,1,1,0,1,,,0,1
1,2,1,1,1,1032,1025,1032,7,1,1,1,5,21,Face2.jpg,Face8.jpg,2,8,28,w,p,R,SI,1,11,1,1,1,1,1,0,1,,,0,1
1,2,1,1,1,1087,1093,1093,6,1,1,1,5,22,Face1.jpg,Face5.jpg,1,5,15,q,u,R,SC,1,11,1,1,1,1,1,0,1,,,0,1
1,2,1,1,1,982,956,982,26,1,1,1,5,23,Face1.jpg,Face6.jpg,1,6,16,q,i,U,SI,0,11,1,1,1,1,1,0,1,,,0,1
1,2,1,1,1,1437,1443,1443,6,1,1,1,5,24,Face3.jpg,Face5.jpg,3,5,35,e,u,U,SI,0,11,0,0,1,1,1,0,1,,,0,1
1,2,1,1,1,1286,1274,1286,12,1,1,1,5,25,Face1.jpg,Face5.jpg,1,5,15,q,u,R,SC,1,11,0,0,1,1,1,0,1,,,0,1
1,2,1,1,1,1003,1009,1009,6,1,1,1,5,26,Face2.jpg,Face7.jpg,2,7,27,w,o,U,M,0,11,1,1,1,1,1,0,1,,,0,1
1,2,1,1,1,1186,1208,1208,22,1,1,1,5,27,Face3.jpg,Face5.jpg,3,5,35,e,u,U,SI,0,11,0,0,1,1,1,0,1,,,0,1
1,2,1,1,1,1337,1391,1391,54,0,1,0,5,28,Face2.jpg,Face7.jpg,2,7,27,w,o,U,M,0,11,0,0,1,1,1,0,0,,,0,1
1,2,1,1,1,1174,1100,1174,74,1,1,1,5,29,Face1.jpg,Face6.jpg,1,6,16,q,i,U,SI,0,11,0,0,1,0,1,0,1,,,0,1
1,2,1,1,1,1149,1139,1149,10,1,1,1,5,30,Face2.jpg,Face7.jpg,2,7,27,w,o,U,M,0,11,0,0,1,1,1,0,1,,,0,1
1,2,1,1,1,1204,1210,1210,6,1,1,1,5,31,Face4.jpg,Face8.jpg,4,8,48,r,p,U,SC,0,11,0,0,1,1,1,0,1,,,0,1
1,2,1,1,1,1290,1297,1297,7,1,1,1,5,32,Face3.jpg,Face6.jpg,3,6,36,e,i,R,M,1,11,0,0,1,1,1,0,1,,,0,1
1,2,1,1,1,1137,1111,1137,26,1,1,1,5,33,Face4.jpg,Face7.jpg,4,7,47,r,o,R,SI,1,11,1,1,1,1,1,0,1,,,0,1
1,2,1,1,1,984,990,990,6,1,1,1,5,34,Face1.jpg,Face5.jpg,1,5,15,q,u,R,SC,1,11,1,1,1,1,1,0,1,,,0,1
1,2,1,1,1,1308,1298,1308,10,1,1,0,6,1,Face4.jpg,Face8.jpg,4,8,48,r,p,U,SC,0,11,1,1,1,1,1,0,0,,,0,1
1,2,1,1,1,1059,1052,1059,7,1,1,1,6,2,Face3.jpg,Face6.jpg,3,6,36,e,i,R,M,1,11,0,0,1,0,1,0,1,,,0,1
1,2,1,1,1,1050,1056,1056,6,1,1,1,6,3,Face2.jpg,Face7.jpg,2,7,27,w,o,U,M,0,11,1,1,1,1,1,0,1,,,0,1
1,2,1,1,1,1393,1351,1393,42,1,1,1,6,4,Face3.jpg,Face6.jpg,3,6,36,e,i,R,M,1,11,0,0,1,1,1,0,1,,,0,1
1,2,1,1,1,1626,1614,1626,12,0,1,0,6,5,Face3.jpg,Face5.jpg,3,5,35,e,u,U,SI,0,11,1,1,1,1,1,0,0,,,0,1
1,2,1,1,1,1188,1178,1188,10,1,1,1,6,6,Face4.jpg,Face7.jpg,4,7,47,r,o,R,SI,1,11,0,0,1,0,1,0,1,,,0,1
1,2,1,1,1,1003,1040,1040,37,1,1,1,6,7,Face1.jpg,Face5.jpg,1,5,15,q,u,R,SC,1,11,1,1,1,1,1,0,1,,,0,1
1,2,1,1,1,1313,1288,1313,25,1,1,1,6,8,Face1.jpg,Face6.jpg,1,6,16,q,i,U,SI,0,11,1,1,1,1,1,0,1,,,0,1
1,2,1,1,1,1241,1234,1241,7,1,1,1,6,9,Face3.jpg,Face5.jpg,3,5,35,e,u,U,SI,0,11,0,0,1,1,1,0,1,,,0,1
1,2,1,1,1,1475,1461,1475,14,1,1,1,6,10,Face1.jpg,Face6.jpg,1,6,16,q,i,U,SI,0,11,0,0,1,1,1,0,1,,,0,1
1,2,1,1,1,1030,1036,1036,6,1,1,1,6,11,Face4.jpg,Face8.jpg,4,8,48,r,p,U,SC,0,11,0,0,1,1,1,0,1,,,0,1
1,2,1,1,1,1037,1027,1037,10,1,1,1,6,12,Face4.jpg,Face7.jpg,4,7,47,r,o,R,SI,1,11,0,0,1,1,1,0,1,,,0,1
1,2,1,1,1,1700,1722,1722,22,1,1,1,6,13,Face2.jpg,Face7.jpg,2,7,27,w,o,U,M,0,11,1,1,1,1,1,0,1,,,0,1
1,2,1,1,1,1195,1153,1195,42,1,1,1,6,14,Face3.jpg,Face6.jpg,3,6,36,e,i,R,M,1,11,0,0,1,1,1,0,1,,,0,1
1,2,1,1,1,1106,1112,1112,6,1,1,1,6,15,Face2.jpg,Face8.jpg,2,8,28,w,p,R,SI,1,11,1,1,1,1,1,0,1,,,0,1
1,2,1,1,1,1004,991,1004,13,1,1,1,6,16,Face1.jpg,Face6.jpg,1,6,16,q,i,U,SI,0,11,1,1,1,1,1,0,1,,,0,1
1,2,1,1,1,1091,1078,1091,13,1,1,1,6,17,Face1.jpg,Face5.jpg,1,5,15,q,u,R,SC,1,11,0,0,1,1,1,0,1,,,0,1
1,2,1,1,1,1190,1165,1190,25,1,1,1,6,18,Face4.jpg,Face8.jpg,4,8,48,r,p,U,SC,0,11,1,1,1,1,1,0,1,,,0,1
1,2,1,1,1,1149,1142,1149,7,1,1,1,6,19,Face3.jpg,Face6.jpg,3,6,36,e,i,R,M,1,11,0,0,1,1,1,0,1,,,0,1
1,2,1,1,1,1364,1387,1387,23,1,1,1,6,20,Face2.jpg,Face7.jpg,2,7,27,w,o,U,M,0,11,1,1,1,1,1,0,1,,,0,1
1,2,1,1,1,1963,1957,1963,6,1,1,1,6,21,Face3.jpg,Face6.jpg,3,6,36,e,i,R,M,1,11,0,0,1,1,1,0,1,,,0,1
1,2,1,1,1,1522,1516,1522,6,1,1,1,6,22,Face4.jpg,Face7.jpg,4,7,47,r,o,R,SI,1,11,1,1,1,1,1,0,1,,,0,1
1,2,1,1,1,1033,1023,1033,10,1,1,1,6,23,Face4.jpg,Face8.jpg,4,8,48,r,p,U,SC,0,11,1,1,1,1,1,0,1,,,0,1
1,2,1,1,1,960,953,960,7,1,1,1,6,24,Face4.jpg,Face7.jpg,4,7,47,r,o,R,SI,1,11,0,0,1,1,1,0,1,,,0,1
1,2,1,1,1,1431,1405,1431,26,1,1,1,6,25,Face1.jpg,Face6.jpg,1,6,16,q,i,U,SI,0,11,1,1,1,1,1,0,1,,,0,1
1,2,1,1,1,1166,1160,1166,6,1,1,1,6,26,Face2.jpg,Face7.jpg,2,7,27,w,o,U,M,0,11,0,0,1,1,1,0,1,,,0,1
1,2,1,1,1,1269,1243,1269,26,1,1,1,6,27,Face3.jpg,Face6.jpg,3,6,36,e,i,R,M,1,11,0,0,1,1,1,0,1,,,0,1
1,2,1,1,1,1084,1090,1090,6,1,1,1,6,28,Face2.jpg,Face7.jpg,2,7,27,w,o,U,M,0,11,1,1,1,1,1,0,1,,,0,1
1,2,1,1,1,1299,1305,1305,6,1,1,1,6,29,Face2.jpg,Face8.jpg,2,8,28,w,p,R,SI,1,11,0,0,1,1,1,0,1,,,0,1
1,2,1,1,1,1037,1024,1037,13,1,1,1,6,30,Face1.jpg,Face6.jpg,1,6,16,q,i,U,SI,0,11,1,1,1,1,1,0,1,,,0,1
1,2,1,1,1,1473,1495,1495,22,1,1,1,6,31,Face2.jpg,Face7.jpg,2,7,27,w,o,U,M,0,11,0,0,1,1,1,0,1,,,0,1
1,2,1,1,1,1144,1118,1144,26,1,1,1,6,32,Face4.jpg,Face8.jpg,4,8,48,r,p,U,SC,0,11,0,0,1,1,1,0,1,,,0,1
1,2,1,1,1,1183,1176,1183,7,1,1,1,6,33,Face3.jpg,Face6.jpg,3,6,36,e,i,R,M,1,11,0,0,1,1,1,0,1,,,0,1
1,2,1,1,1,1045,1068,1068,23,1,1,1,6,34,Face3.jpg,Face5.jpg,3,5,35,e,u,U,SI,0,11,1,1,1,1,1,0,1,,,0,1
1,2,1,1,1,1036,1030,1036,6,1,1,1,6,35,Face3.jpg,Face6.jpg,3,6,36,e,i,R,M,1,11,0,0,1,1,1,0,1,,,0,1
1,2,1,1,1,1971,1977,1977,6,1,1,1,6,36,Face2.jpg,Face8.jpg,2,8,28,w,p,R,SI,1,11,1,1,1,1,1,0,1,,,0,1
1,2,1,1,1,957,944,957,13,1,1,1,6,37,Face1.jpg,Face5.jpg,1,5,15,q,u,R,SC,1,11,1,1,1,1,1,0,1,,,0,1
1,2,1,1,1,1034,1027,1034,7,1,1,0,7,1,Face4.jpg,Face7.jpg,4,7,47,r,o,R,SI,1,11,1,1,1,1,1,0,0,,,0,1
1,2,1,1,1,1057,1050,1057,7,1,1,1,7,2,Face2.jpg,Face7.jpg,2,7,27,w,o,U,M,0,11,1,1,1,0,1,0,1,,,0,1
1,2,1,1,1,1128,1150,1150,22,1,1,1,7,3,Face2.jpg,Face8.jpg,2,8,28,w,p,R,SI,1,11,0,0,1,1,1,0,1,,,0,1
1,2,1,1,1,1215,1208,1215,7,1,1,1,7,4,Face3.jpg,Face5.jpg,3,5,35,e,u,U,SI,0,11,1,1,1,1,1,0,1,,,0,1
1,2,1,1,1,1094,1132,1132,38,1,1,1,7,5,Face1.jpg,Face5.jpg,1,5,15,q,u,R,SC,1,11,0,0,1,1,1,0,1,,,0,1
1,2,1,1,1,1181,1219,1219,38,1,1,1,7,6,Face2.jpg,Face8.jpg,2,8,28,w,p,R,SI,1,11,1,1,1,1,1,0,1,,,0,1
1,2,1,1,1,1332,1354,1354,22,1,1,1,7,7,Face3.jpg,Face5.jpg,3,5,35,e,u,U,SI,0,11,1,1,1,1,1,0,1,,,0,1
1,2,1,1,1,1323,1313,1323,10,1,1,1,7,8,Face4.jpg,Face8.jpg,4,8,48,r,p,U,SC,0,11,0,0,1,1,1,0,1,,,0,1
1,2,1,1,1,1330,1323,1330,7,1,1,1,7,9,Face2.jpg,Face8.jpg,2,8,28,w,p,R,SI,1,11,0,0,1,1,1,0,1,,,0,1
1,2,1,1,1,1385,1407,1407,22,1,1,1,7,10,Face1.jpg,Face6.jpg,1,6,16,q,i,U,SI,0,11,1,1,1,1,1,0,1,,,0,1
1,2,1,1,1,1491,1478,1491,13,1,1,1,7,11,Face1.jpg,Face5.jpg,1,5,15,q,u,R,SC,1,11,0,0,1,1,1,0,1,,,0,1
1,2,1,1,1,1161,1149,1161,12,1,1,1,7,12,Face1.jpg,Face6.jpg,1,6,16,q,i,U,SI,0,11,1,1,1,1,1,0,1,,,0,1
1,2,1,1,1,1998,40,1998,1958,1,0,0,7,13,Face3.jpg,Face6.jpg,3,6,36,e,i,R,M,1,11,0,0,1,1,0,0,0,,,0,1
1,2,1,1,1,1370,1344,1370,26,1,1,1,7,14,Face4.jpg,Face8.jpg,4,8,48,r,p,U,SC,0,11,1,1,1,0,1,0,1,,,0,1
1,2,1,1,1,1505,1511,1511,6,1,1,1,7,15,Face3.jpg,Face6.jpg,3,6,36,e,i,R,M,1,11,0,0,1,1,1,0,1,,,0,1
1,2,1,1,1,1304,1310,1310,6,1,1,1,7,16,Face2.jpg,Face8.jpg,2,8,28,w,p,R,SI,1,11,1,1,1,1,1,0,1,,,0,1
1,2,1,1,1,1039,981,1039,58,1,1,1,7,17,Face4.jpg,Face8.jpg,4,8,48,r,p,U,SC,0,11,1,1,1,1,1,0,1,,,0,1
1,2,1,1,1,1126,1118,1126,8,1,1,1,7,18,Face3.jpg,Face6.jpg,3,6,36,e,i,R,M,1,11,0,0,1,1,1,0,1,,,0,1
1,2,1,1,1,1853,1891,1891,38,1,1,1,7,19,Face2.jpg,Face8.jpg,2,8,28,w,p,R,SI,1,11,1,1,1,1,1,0,1,,,0,1
1,2,1,1,1,1332,1322,1332,10,1,1,1,7,20,Face2.jpg,Face7.jpg,2,7,27,w,o,U,M,0,11,1,1,1,1,1,0,1,,,0,1
1,2,1,1,1,1211,1203,1211,8,1,1,1,7,21,Face4.jpg,Face7.jpg,4,7,47,r,o,R,SI,1,11,0,0,1,1,1,0,1,,,0,1
1,2,1,1,1,1218,1211,1218,7,1,1,1,7,22,Face3.jpg,Face6.jpg,3,6,36,e,i,R,M,1,11,1,1,1,1,1,0,1,,,0,1
1,2,1,1,1,1049,1039,1049,10,1,1,1,7,23,Face4.jpg,Face8.jpg,4,8,48,r,p,U,SC,0,11,1,1,1,1,1,0,1,,,0,1
1,2,1,1,1,1280,1286,1286,6,1,1,1,7,24,Face3.jpg,Face5.jpg,3,5,35,e,u,U,SI,0,11,0,0,1,1,1,0,1,,,0,1
1,2,1,1,1,1495,1501,1501,6,1,1,1,7,25,Face2.jpg,Face8.jpg,2,8,28,w,p,R,SI,1,11,0,0,1,1,1,0,1,,,0,1
1,2,1,1,1,942,932,942,10,1,0,0,7,26,Face4.jpg,Face8.jpg,4,8,48,r,p,U,SC,0,11,1,1,1,1,1,0,0,,,0,1
1,2,1,1,1,1114,1104,1114,10,1,1,1,7,27,Face4.jpg,Face7.jpg,4,7,47,r,o,R,SI,1,11,0,0,1,0,1,0,1,,,0,1
1,2,1,1,1,1169,1159,1169,10,1,1,1,7,28,Face1.jpg,Face6.jpg,1,6,16,q,i,U,SI,0,11,1,1,1,1,1,0,1,,,0,1
1,2,1,1,1,1528,1550,1550,22,1,1,1,7,29,Face3.jpg,Face5.jpg,3,5,35,e,u,U,SI,0,11,0,0,1,1,1,0,1,,,0,1
1,2,1,1,1,1331,1317,1331,14,1,1,1,7,30,Face1.jpg,Face5.jpg,1,5,15,q,u,R,SC,1,11,0,0,1,1,1,0,1,,,0,1
1,2,1,1,1,1446,1468,1468,22,1,1,1,7,31,Face3.jpg,Face6.jpg,3,6,36,e,i,R,M,1,11,1,1,1,1,1,0,1,,,0,1
1,2,1,1,1,1005,979,1005,26,1,1,1,7,32,Face4.jpg,Face8.jpg,4,8,48,r,p,U,SC,0,11,1,1,1,1,1,0,1,,,0,1
1,2,1,1,1,1716,1738,1738,22,1,1,1,7,33,Face3.jpg,Face6.jpg,3,6,36,e,i,R,M,1,11,0,0,1,1,1,0,1,,,0,1
1,2,1,1,1,1131,1124,1131,7,1,1,1,7,34,Face4.jpg,Face8.jpg,4,8,48,r,p,U,SC,0,11,1,1,1,1,1,0,1,,,0,1
1,2,1,1,1,1122,1112,1122,10,1,1,1,7,35,Face1.jpg,Face6.jpg,1,6,16,q,i,U,SI,0,11,0,0,1,1,1,0,1,,,0,1
1,2,1,1,1,985,990,990,5,1,1,1,7,36,Face1.jpg,Face5.jpg,1,5,15,q,u,R,SC,1,11,0,0,1,1,1,0,1,,,0,1
1,2,1,1,1,1200,1205,1205,5,1,1,1,7,37,Face3.jpg,Face5.jpg,3,5,35,e,u,U,SI,0,11,1,1,1,1,1,0,1,,,0,1
1,2,1,1,1,1558,1552,1558,6,1,1,1,7,38,Face3.jpg,Face6.jpg,3,6,36,e,i,R,M,1,11,0,0,1,1,1,0,1,,,0,1
1,2,1,1,1,2317,40,2317,2277,1,0,0,7,39,Face3.jpg,Face5.jpg,3,5,35,e,u,U,SI,0,11,1,1,1,1,0,0,0,,,0,1
1,2,1,1,1,1117,1104,1117,13,1,1,1,7,40,Face1.jpg,Face6.jpg,1,6,16,q,i,U,SI,0,11,0,0,1,0,1,0,1,,,0,1
1,2,1,1,1,1216,1210,1216,6,1,1,1,7,41,Face4.jpg,Face7.jpg,4,7,47,r,o,R,SI,1,11,0,0,1,1,1,0,1,,,0,1
1,2,1,1,1,1145,1139,1145,6,1,1,0,8,1,Face4.jpg,Face7.jpg,4,7,47,r,o,R,SI,1,11,1,1,1,1,1,1,0,,,0,1
1,2,1,1,1,1136,1094,1136,42,1,1,1,8,2,Face3.jpg,Face6.jpg,3,6,36,e,i,R,M,1,11,1,1,1,0,1,0,1,,,0,1
1,2,1,1,1,1211,1197,1211,14,1,1,1,8,3,Face1.jpg,Face6.jpg,1,6,16,q,i,U,SI,0,11,1,1,1,1,1,0,1,,,0,1
1,2,1,1,1,1230,1236,1236,6,1,1,1,8,4,Face3.jpg,Face5.jpg,3,5,35,e,u,U,SI,0,11,0,0,1,1,1,0,1,,,0,1
1,2,1,1,1,997,971,997,26,1,1,1,8,5,Face1.jpg,Face6.jpg,1,6,16,q,i,U,SI,0,11,0,0,1,1,1,0,1,,,0,1
1,2,1,1,1,1308,1314,1314,6,1,1,1,8,6,Face1.jpg,Face5.jpg,1,5,15,q,u,R,SC,1,11,0,0,1,1,1,0,1,,,0,1
1,2,1,1,1,920,905,920,15,1,1,1,8,7,Face1.jpg,Face6.jpg,1,6,16,q,i,U,SI,0,11,1,1,1,1,1,0,1,,,0,1
1,2,1,1,1,1450,1444,1450,6,1,1,1,8,8,Face2.jpg,Face8.jpg,2,8,28,w,p,R,SI,1,11,0,0,1,1,1,0,1,,,0,1
1,2,1,1,1,1393,1387,1393,6,1,1,1,8,9,Face3.jpg,Face5.jpg,3,5,35,e,u,U,SI,0,11,1,1,1,1,1,0,1,,,0,1
1,2,1,1,1,1260,1246,1260,14,1,1,1,8,10,Face1.jpg,Face5.jpg,1,5,15,q,u,R,SC,1,11,0,0,1,1,1,0,1,,,0,1
1,2,1,1,1,1871,1861,1871,10,1,1,1,8,11,Face3.jpg,Face6.jpg,3,6,36,e,i,R,M,1,11,1,1,1,1,1,0,1,,,0,1
1,2,1,1,1,1142,1148,1148,6,1,1,1,8,12,Face2.jpg,Face8.jpg,2,8,28,w,p,R,SI,1,11,1,1,1,1,1,0,1,,,0,1
1,2,1,1,1,925,931,931,6,1,1,1,8,13,Face1.jpg,Face5.jpg,1,5,15,q,u,R,SC,1,11,1,1,1,1,1,0,1,,,0,1
1,2,1,1,1,1011,986,1011,25,1,1,1,8,14,Face4.jpg,Face8.jpg,4,8,48,r,p,U,SC,0,11,1,1,1,1,1,0,1,,,0,1
1,2,1,1,1,1050,1040,1050,10,1,1,1,8,15,Face1.jpg,Face6.jpg,1,6,16,q,i,U,SI,0,11,0,0,1,1,1,0,1,,,0,1
1,2,1,1,1,1029,1015,1029,14,1,1,1,8,16,Face1.jpg,Face5.jpg,1,5,15,q,u,R,SC,1,11,0,0,1,1,1,0,1,,,0,1
1,2,1,1,1,1112,1106,1112,6,1,1,1,8,17,Face2.jpg,Face7.jpg,2,7,27,w,o,U,M,0,11,1,1,1,1,1,0,1,,,0,1
1,2,1,1,1,1055,1061,1061,6,1,1,1,8,18,Face1.jpg,Face6.jpg,1,6,16,q,i,U,SI,0,11,0,0,1,1,1,0,1,,,0,1
1,2,1,1,1,1243,1228,1243,15,1,1,1,8,19,Face1.jpg,Face5.jpg,1,5,15,q,u,R,SC,1,11,0,0,1,1,1,0,1,,,0,1
1,2,1,1,1,1229,1223,1229,6,1,1,1,8,20,Face3.jpg,Face6.jpg,3,6,36,e,i,R,M,1,11,1,1,1,1,1,0,1,,,0,1
1,2,1,1,1,1028,1022,1028,6,1,1,1,8,21,Face2.jpg,Face7.jpg,2,7,27,w,o,U,M,0,11,1,1,1,1,1,0,1,,,0,1
1,2,1,1,1,955,929,955,26,1,0,0,8,22,Face4.jpg,Face7.jpg,4,7,47,r,o,R,SI,1,11,0,0,1,1,1,0,0,,,0,1
1,2,1,1,1,1416,1438,1438,22,1,1,1,8,23,Face3.jpg,Face6.jpg,3,6,36,e,i,R,M,1,11,1,1,1,0,1,0,1,,,0,1
1,2,1,1,1,1135,1130,1135,5,1,1,1,8,24,Face4.jpg,Face8.jpg,4,8,48,r,p,U,SC,0,11,1,1,1,1,1,0,1,,,0,1
1,2,1,1,1,1094,1116,1116,22,1,1,1,8,25,Face4.jpg,Face7.jpg,4,7,47,r,o,R,SI,1,11,0,0,1,1,1,0,1,,,0,1
1,2,1,1,1,1517,1511,1517,6,1,1,1,8,26,Face2.jpg,Face8.jpg,2,8,28,w,p,R,SI,1,11,1,1,1,1,1,0,1,,,0,1
1,2,1,1,1,1027,1022,1027,5,1,1,1,8,27,Face4.jpg,Face7.jpg,4,7,47,r,o,R,SI,1,11,1,1,1,1,1,0,1,,,0,1
